assumed_horizontal_fov_degrees,attribution,bearing_to_record_deg,camera_type,captured_at,captured_at_iso,compass_angle,crop_sha256,distance_to_record_m,faces_target,heading_difference_deg,image_id,image_latitude,image_longitude,image_path,inventory_condition,is_pano,projection_method,record_id,record_latitude,record_longitude,signed_heading_difference_deg,source,source_image_path,source_image_sha256,source_is_pano,study_area
90.0,Mapillary,151.77,spherical,1601319901000,2020-09-28T19:05:01+00:00,289.6,3e2f4f0cef74bbfea7f93d97418fc17288f00272b8adf378a5a8a01bbd9d4d8d,52.08,1,0,127473719802037,38.880865172761,-77.003853532934,data/images/mapillary_scaleup_development_target_crops/ADA_CurbRampPt_15546/127473719802037.jpg,Missing,0,equirectangular_to_perspective,ADA_CurbRampPt_15546,38.88045257026634,-77.00356892172714,0,Mapillary API,data/images/mapillary_scaleup_development/ADA_CurbRampPt_15546/127473719802037.jpg,45e33e155e5db87109fef3dbd80a5c68ed45cbf916c37af84c31b41a0a4824f0,1,navy_yard_capitol_riverfront
90.0,Mapillary,159.69,spherical,1610471237000,2021-01-12T17:07:17+00:00,8.4,7ef14b6ee8d52168c205dca6acca24de3e7b88d13255549328685033a97edbc3,15.71,1,0,1000109587347465,38.893654372069,-76.998422358106,data/images/mapillary_scaleup_development_target_crops/ADA_CurbRampPt_24263/1000109587347465.jpg,Missing,0,equirectangular_to_perspective,ADA_CurbRampPt_24263,38.89352183474524,-76.99835933252062,0,Mapillary API,data/images/mapillary_scaleup_development/ADA_CurbRampPt_24263/1000109587347465.jpg,c104cb9920d7c996991b65d835a53a6deca6da1ad3fc9f4c0ab461d33a210da3,1,navy_yard_capitol_riverfront
90.0,Mapillary,341.2,perspective,1608664418680,2020-12-22T19:13:38.680000+00:00,3.65283203125,4460559a5db3e370ee58fea4afc0b72c3027e5cc38611d741dd85f626627ff3c,17.65,1,0,1431725947214102,38.887377126523,-76.993750540853,data/images/mapillary_scaleup_development_target_crops/ADA_CurbRampPt_27681/1431725947214102.jpg,Missing,0,directional_bearing_crop,ADA_CurbRampPt_27681,38.887527415045085,-76.99381626848489,0,Mapillary API,data/images/mapillary_scaleup_development/ADA_CurbRampPt_27681/1431725947214102.jpg,ecf2b274103dcbd873d1661b6f5c09549b14cf3e6178d292ca83f0724a4bdace,0,navy_yard_capitol_riverfront
90.0,Mapillary,341.06,spherical,1601383121000,2020-09-29T12:38:41+00:00,180.3,3bdf6caa1b8d6b46d6346816ea4ee60dc098f0c115f1b73a36f7c1e0faf3ae9b,19.07,1,0,1577393279300860,38.88736521635,-76.993744753324,data/images/mapillary_scaleup_development_target_crops/ADA_CurbRampPt_27681/1577393279300860.jpg,Missing,0,equirectangular_to_perspective,ADA_CurbRampPt_27681,38.887527415045085,-76.99381626848489,0,Mapillary API,data/images/mapillary_scaleup_development/ADA_CurbRampPt_27681/1577393279300860.jpg,62246500b3f136fdd8f5f6306ba33b1ccb6758d445d345abdcb2c946dca31a80,1,navy_yard_capitol_riverfront
90.0,Mapillary,106.52,perspective,1573920174334,2019-11-16T16:02:54.334000+00:00,71.768127441406,ef453c99d9ffff7bb125d3b7f30adeb7ff68a6ae6f8dbacab47193c707a058ad,4.67,1,0,1196165390884851,38.882696553384,-76.993732302252,data/images/mapillary_scaleup_development_target_crops/ADA_CurbRampPt_14345/1196165390884851.jpg,Non-Compliant,0,directional_bearing_crop,ADA_CurbRampPt_14345,38.88268461042921,-76.99368058808355,0,Mapillary API,data/images/mapillary_scaleup_development/ADA_CurbRampPt_14345/1196165390884851.jpg,347db0204349bddc3d151d835c4ecd99383b347c5709e0f6a48d78219ca2943b,0,navy_yard_capitol_riverfront
90.0,Mapillary,49.65,perspective,1700656934289,2023-11-22T12:42:14.289000+00:00,51.242195129395,74a893a74b9e38fe683f1df90dba4d423b5601bdf4e38352f71def772cd9c67b,6.93,1,0,1369711183983536,38.878427700002,-76.999481799998,data/images/mapillary_scaleup_development_target_crops/ADA_CurbRampPt_34431/1369711183983536.jpg,Non-Compliant,0,directional_bearing_crop,ADA_CurbRampPt_34431,38.87846802674341,-76.99942083376978,0,Mapillary API,data/images/mapillary_scaleup_development/ADA_CurbRampPt_34431/1369711183983536.jpg,5360bf299915ad392b061898c4fda6cbc9439fde0b0e433421529731d9c5af20,0,navy_yard_capitol_riverfront
90.0,Mapillary,180.87,perspective,1704373414672,2024-01-04T13:03:34.672000+00:00,209.23749065399,0ab492a34ae4552d5e9efbbebd9d7ef792404f894db0ff8d262c7599de1007be,8.93,1,0,1082894039622505,38.891234183441,-76.993822083112,data/images/mapillary_scaleup_development_target_crops/ADA_CurbRampPt_8392/1082894039622505.jpg,Non-Compliant,0,directional_bearing_crop,ADA_CurbRampPt_8392,38.89115385304683,-76.9938236529943,0,Mapillary API,data/images/mapillary_scaleup_development/ADA_CurbRampPt_8392/1082894039622505.jpg,e66d0de6ca9ad0a4feffbb281a6a2c9f5c03a4d94ceb7c94e6698bd7378bbea7,0,navy_yard_capitol_riverfront
90.0,Mapillary,156.47,perspective,1638536357000,2021-12-03T12:59:17+00:00,118.2974144828,f63ac63e446df4195ae8a2c38ee0b0991dbbcc7b3a0cbaff563101061e9000d9,11.74,1,0,131522832927771,38.891250613553,-76.9938777927,data/images/mapillary_scaleup_development_target_crops/ADA_CurbRampPt_8392/131522832927771.jpg,Non-Compliant,0,directional_bearing_crop,ADA_CurbRampPt_8392,38.89115385304683,-76.9938236529943,0,Mapillary API,data/images/mapillary_scaleup_development/ADA_CurbRampPt_8392/131522832927771.jpg,904b55f8bd8d007d1063c44bfe9c829d392d0ec7241b1aac4f707a7f441b9d4c,0,navy_yard_capitol_riverfront
90.0,Mapillary,343.3,perspective,1611243851935,2021-01-21T15:44:11.935000+00:00,359.46856689453,e30c82c6f0ca164cb3ce3d745c923ea9d1ac2ce674177c9cc42b9d7cda2a148a,33.34,1,0,1214196925696924,38.894455592106,-76.999499605748,data/images/mapillary_scaleup_development_target_crops/ADA_CurbRampPt_16513/1214196925696924.jpg,Non-Compliant,0,directional_bearing_crop,ADA_CurbRampPt_16513,38.89474277066115,-76.99961027392658,0,Mapillary API,data/images/mapillary_scaleup_development/ADA_CurbRampPt_16513/1214196925696924.jpg,dfa3684528922d539654f8eb7f450ee62edb18aa6ffd0f20b180b6ec9db87fea,0,navy_yard_capitol_riverfront
90.0,Mapillary,293.93,perspective,1645101279000,2022-02-17T12:34:39+00:00,270.00001919698,ff1490659c135406efd3e09b9da02613fce93b0d987f58244865f3747a9ad5ab,19.6,1,0,1311598279417141,38.874652777778,-77.010370924817,data/images/mapillary_scaleup_development_target_crops/ADA_CurbRampPt_19864/1311598279417141.jpg,Non-Compliant,0,directional_bearing_crop,ADA_CurbRampPt_19864,38.87472427157357,-77.0105778834377,0,Mapillary API,data/images/mapillary_scaleup_development/ADA_CurbRampPt_19864/1311598279417141.jpg,53bc375cb8faa73aec0b183f6a46a288d6820f66cffeade5cb20ebbf55798f83,0,navy_yard_capitol_riverfront
90.0,Mapillary,289.06,perspective,1645101278000,2022-02-17T12:34:38+00:00,270.00001847036,1fcdf8ceb1be4ead466c6b52ccd80c01923391afaa6f005cceadbe07c11bfa30,24.35,1,0,145337464662121,38.874652777778,-77.010312071331,data/images/mapillary_scaleup_development_target_crops/ADA_CurbRampPt_19864/145337464662121.jpg,Non-Compliant,0,directional_bearing_crop,ADA_CurbRampPt_19864,38.87472427157357,-77.0105778834377,0,Mapillary API,data/images/mapillary_scaleup_development/ADA_CurbRampPt_19864/145337464662121.jpg,4d2ec3f4c257bab08f27fac5913ed3541f85905895d6bff1383dc436d8603056,0,navy_yard_capitol_riverfront
